code,name,abbr,name_eng,isin,market,market_type,security_group,sector_name,stock_kind,par_value,listed_shares,list_date,isu_cd,short_code,source_market
033200,모아텍,모아텍,"MOATECH CO., LTD.",KR7033200007,KOSDAQ,KOSDAQ,주권,투자주의환기종목(소속부없음),보통주,500.0,14331185,1997-10-13,KR7033200007,033200,KOSDAQ
333050,모코엠시스,모코엠시스,MOCOMSYS,KR7333050003,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,100.0,24444326,2019-10-31,KR7333050003,333050,KOSDAQ
118990,모트렉스,모트렉스,"MOTREX CO.,LTD",KR7118990001,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,24861990,2017-08-04,KR7118990001,118990,KOSDAQ
006920,모헨즈,모헨즈,"Mohenz. Co., Ltd",KR7006920003,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,10920000,1989-01-05,KR7006920003,006920,KOSDAQ
038340,무궁화인포메이션테크놀로지,MIT,MUGUNGHWA INFORMATION TECHNOLOGY,KR7038340006,KOSDAQ,KOSDAQ,주권,관리종목(소속부없음),보통주,500.0,32424892,2001-11-22,KR7038340006,038340,KOSDAQ
001810,무림에스피,무림SP,"MOORIM SP CO., LTD.",KR7001810001,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,22137500,2000-01-04,KR7001810001,001810,KOSDAQ
279600,미디어젠,미디어젠,"MediaZen,Inc.",KR7279600001,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,4684781,2019-11-05,KR7279600001,279600,KOSDAQ
095500,미래나노텍,미래나노텍,"MNTECH Co.,Ltd.",KR7095500005,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,31009999,2007-10-01,KR7095500005,095500,KOSDAQ
254490,미래반도체,미래반도체,"MIRAI SEMICONDUCTORS CO., LTD.",KR7254490006,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,100.0,14438000,2023-01-27,KR7254490006,254490,KOSDAQ
218150,미래생명자원,미래생명자원,"MILAE BIORESOURCES CO., LTD.",KR7218150001,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,100.0,20415802,2015-06-18,KR7218150001,218150,KOSDAQ
442900,미래에셋드림기업인수목적1호 주식회사,미래에셋드림스팩1호,Mirae Asset Dream Special Purpose Acquisition 1 Company,KR7442900007,KOSDAQ,KOSDAQ,주권,SPAC(소속부없음),보통주,500.0,7680000,2023-03-15,KR7442900007,442900,KOSDAQ
100790,미래에셋벤처투자,미래에셋벤처투자,"Mirae Asset Venture Investment Co., Ltd",KR7100790005,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,1000.0,53124634,2019-03-15,KR7100790005,100790,KOSDAQ
412930,미래에셋비전기업인수목적1호,미래에셋비전스팩1호,Mirae Asset Vision Special Purpose Acquisition 1 Company,KR7412930000,KOSDAQ,KOSDAQ,주권,SPAC(소속부없음),보통주,100.0,6176000,2022-04-21,KR7412930000,412930,KOSDAQ
446190,미래에셋비전기업인수목적2호,미래에셋비전스팩2호,Mirae Asset Vision Special Purpose Acquisition 2 Company,KR7446190001,KOSDAQ,KOSDAQ,주권,SPAC(소속부없음),보통주,100.0,4950000,2023-02-24,KR7446190001,446190,KOSDAQ
448830,미래에셋비전기업인수목적3호,미래에셋비전스팩3호,Mirae Asset Vision Special Purpose Acquisition 3 Company,KR7448830000,KOSDAQ,KOSDAQ,주권,SPAC(소속부없음),보통주,100.0,4920000,2023-04-07,KR7448830000,448830,KOSDAQ
477380,미래에셋비전기업인수목적4호,미래에셋비전스팩4호,Mirae Asset Vision Special Purpose Acquisition 4 Company,KR7477380000,KOSDAQ,KOSDAQ,주권,SPAC(소속부없음),보통주,100.0,8100000,2024-05-29,KR7477380000,477380,KOSDAQ
477470,미래에셋비전기업인수목적5호,미래에셋비전스팩5호,Mirae Asset Vision Special Purpose Acquisition 5 Company,KR7477470009,KOSDAQ,KOSDAQ,주권,SPAC(소속부없음),보통주,100.0,5480000,2024-06-19,KR7477470009,477470,KOSDAQ
478440,미래에셋비전기업인수목적6호,미래에셋비전스팩6호,Mirae Asset Vision Special Purpose Acquisition 6 Company,KR7478440001,KOSDAQ,KOSDAQ,주권,SPAC(소속부없음),보통주,100.0,6930000,2024-06-24,KR7478440001,478440,KOSDAQ
049950,미래컴퍼니,미래컴퍼니,meerecompany Incorporated,KR7049950009,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,8817884,2005-01-04,KR7049950009,049950,KOSDAQ
207760,미스터블루,미스터블루,Mr. Blue Corporation,KR7207760000,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,100.0,83079783,2014-12-12,KR7207760000,207760,KOSDAQ
059090,미코,미코,MiCo Ltd.,KR7059090001,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,33416778,2002-01-15,KR7059090001,059090,KOSDAQ
214610,미코바이오메드,미코바이오메드,"MiCo BioMed Co., Ltd.",KR7214610008,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,43568945,2020-10-22,KR7214610008,214610,KOSDAQ
201490,미투온,미투온,"Me2on Co., Ltd",KR7201490000,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,31257770,2016-10-10,KR7201490000,201490,KOSDAQ
452200,민테크,민테크,"Mintech Co., Ltd.",KR7452200009,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,100.0,21945300,2024-05-03,KR7452200009,452200,KOSDAQ
418470,밀리의서재,밀리의서재,Millie Seojae,KR7418470001,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,8499289,2023-09-27,KR7418470001,418470,KOSDAQ
206640,바디텍메드,바디텍메드,Boditech Med Inc.,KR7206640005,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,1000.0,23486560,2014-12-29,KR7206640005,206640,KOSDAQ
018700,바른손,바른손,Barunson,KR7018700005,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,1000.0,35119757,1994-03-18,KR7018700005,018700,KOSDAQ
035620,바른손이앤에이,바른손이앤에이,Barunson Entertainment & Arts Corporation,KR7035620004,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,74439675,1999-08-13,KR7035620004,035620,KOSDAQ
053030,바이넥스,바이넥스,"Binex Co., Ltd.",KR7053030003,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,31761048,2001-08-07,KR7053030003,053030,KOSDAQ
301300,바이브컴퍼니,바이브컴퍼니,VAIV company Inc.,KR7301300000,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,12394861,2020-10-28,KR7301300000,301300,KOSDAQ
064550,바이오니아,바이오니아,BIONEER CORPORATION,KR7064550007,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,25810291,2005-12-29,KR7064550007,064550,KOSDAQ
314930,바이오다인,바이오다인,"BIODYNE CO., LTD.",KR7314930009,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,29764103,2021-03-17,KR7314930009,314930,KOSDAQ
208710,바이오로그디바이스,바이오로그디바이스,"BIOLOG DEVICE CO., LTD",KR7208710004,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,100.0,62600334,2014-12-24,KR7208710004,208710,KOSDAQ
086820,바이오솔루션,바이오솔루션,"Bio Solution Co.,Ltd.",KR7086820008,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,8143426,2018-08-20,KR7086820008,086820,KOSDAQ
038460,바이오스마트,바이오스마트,"BioSmart Co., Ltd.",KR7038460002,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,23933216,2000-06-22,KR7038460002,038460,KOSDAQ
251120,바이오에프디엔씨,바이오에프디엔씨,"BIO-FD&C Co.,Ltd.",KR7251120002,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,8695700,2022-02-21,KR7251120002,251120,KOSDAQ
199730,바이오인프라,바이오인프라,"BioInfra Co.,Ltd.",KR7199730003,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,4864367,2023-03-02,KR7199730003,199730,KOSDAQ
086040,바이오톡스텍,바이오톡스텍,"Biotoxtech Co., Ltd.",KR7086040003,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,15958247,2007-09-21,KR7086040003,086040,KOSDAQ
099430,바이오플러스,바이오플러스,"Bio Plus Co., Ltd",KR7099430001,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,57930864,2021-09-27,KR7099430001,099430,KOSDAQ
032980,바이온,바이온,"BYON Co., Ltd.",KR7032980005,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,44777990,1997-08-06,KR7032980005,032980,KOSDAQ
308080,바이젠셀,바이젠셀,ViGenCell Inc.,KR7308080001,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,19263740,2021-08-25,KR7308080001,308080,KOSDAQ
043150,바텍,바텍,"Value Added Technology Co., Ltd.",KR7043150002,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,14854256,2006-09-29,KR7043150002,043150,KOSDAQ
323990,박셀바이오,박셀바이오,Vaxcell-Bio Therapeutics,KR7323990002,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,22993200,2020-09-22,KR7323990002,323990,KOSDAQ
267790,배럴,배럴,"BARREL Co., Ltd.",KR7267790004,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,7888500,2018-02-01,KR7267790004,267790,KOSDAQ
046310,백금티앤에이,백금T&A,BG T&A Co.,KR7046310009,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,16418641,2002-02-05,KR7046310009,046310,KOSDAQ
331520,밸로프,밸로프,VALOFE,KR7331520007,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,100.0,50864390,2019-10-29,KR7331520007,331520,KOSDAQ
438700,버넥트,버넥트,"VIRNECT Co., Ltd.",KR7438700007,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,11144890,2023-07-26,KR7438700007,438700,KOSDAQ
066410,버킷스튜디오,버킷스튜디오,"BUCKET STUDIO Co.,Ltd.",KR7066410002,KOSDAQ,KOSDAQ,주권,관리종목(소속부없음),보통주,500.0,84109926,2003-12-19,KR7066410002,066410,KOSDAQ
382900,범한퓨얼셀,범한퓨얼셀,"Bumhan Fuel Cell Co., Ltd.",KR7382900009,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,8761000,2022-06-17,KR7382900009,382900,KOSDAQ
206400,베노티앤알,베노티앤알,BENO TNR,KR7206400004,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,31413500,2014-12-10,KR7206400004,206400,KOSDAQ
019010,베뉴지,베뉴지,"VenueG Co.,Ltd.",KR7019010008,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,48200000,1993-11-05,KR7019010008,019010,KOSDAQ
177350,베셀,베셀,"Vessel Co., Ltd",KR7177350006,KOSDAQ,KOSDAQ,주권,투자주의환기종목(소속부없음),보통주,500.0,89372043,2015-06-19,KR7177350006,177350,KOSDAQ
424760,벨로크,벨로크,Bellock,KR7424760007,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,100.0,19665002,2022-07-22,KR7424760007,424760,KOSDAQ
225530,보광산업,보광산업,"BoKwang Industry Co.,Ltd",KR7225530005,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,36338727,2015-12-17,KR7225530005,225530,KOSDAQ
250000,보라티알,보라티알,"BORATR CO., Ltd.",KR7250000007,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,6750733,2017-06-08,KR7250000007,250000,KOSDAQ
310210,보로노이,보로노이,"Voronoi, Inc.",KR7310210000,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,18093830,2022-06-24,KR7310210000,310210,KOSDAQ
006910,보성파워텍,보성파워텍,"BOSUNG POWER TECHNOLOGY CO., LTD.",KR7006910004,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,49129824,1994-09-07,KR7006910004,006910,KOSDAQ
226340,본느,본느,"Bonne Co., Ltd.",KR7226340008,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,100.0,41952420,2015-11-05,KR7226340008,226340,KOSDAQ
008470,부-스타,부스타,"BOOSTER CO., LTD",KR7008470007,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,8404800,2011-02-23,KR7008470007,008470,KOSDAQ
014470,부방,부방,"Bubang Co., Ltd.",KR7014470009,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,60052260,1994-02-25,KR7014470009,014470,KOSDAQ
338220,뷰노,뷰노,"VUNO, Inc.",KR7338220007,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,100.0,13888217,2021-02-26,KR7338220007,338220,KOSDAQ
100120,뷰웍스,뷰웍스,"Vieworks Co., Ltd.",KR7100120005,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,10001865,2009-04-10,KR7100120005,100120,KOSDAQ
406820,뷰티스킨,뷰티스킨,"BEAUTYSKIN Co., Ltd.",KR7406820001,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,3534040,2023-07-24,KR7406820001,406820,KOSDAQ
337930,브랜드엑스코퍼레이션,브랜드엑스코퍼레이션,"Brand X Co., Ltd.",KR7337930002,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,29311547,2020-08-13,KR7337930002,337930,KOSDAQ
099390,브레인즈컴퍼니,브레인즈컴퍼니,"Brainzcompany Co., Ltd.",KR7099390007,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,8208283,2021-08-19,KR7099390007,099390,KOSDAQ
064480,브리지텍,브리지텍,BRIDGETEC Corp.,KR7064480007,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,11952500,2008-06-04,KR7064480007,064480,KOSDAQ
288330,브릿지바이오테라퓨틱스,브릿지바이오테라퓨틱스,"BRIDGE BIOTHERAPEUTICS, INC.",KR7288330004,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,24475146,2019-12-20,KR7288330004,288330,KOSDAQ
365900,브이씨,브이씨,VC Inc.,KR7365900000,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,7310300,2022-02-24,KR7365900000,365900,KOSDAQ
089970,브이엠,브이엠,VM,KR7089970008,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,100.0,24075595,2018-08-23,KR7089970008,089970,KOSDAQ
251630,브이원텍,브이원텍,"V-ONE TECH CO., LTD.",KR7251630000,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,15942886,2017-07-13,KR7251630000,251630,KOSDAQ
018290,브이티,브이티,VT,KR7018290007,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,35798007,1994-09-07,KR7018290007,018290,KOSDAQ
439580,블루엠텍,블루엠텍,"BLUEMTEC CO., LTD.",KR7439580002,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,100.0,10884589,2023-12-13,KR7439580002,439580,KOSDAQ
033560,블루콤,블루콤,"BLUECOM CO.,LTD.",KR7033560004,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,17100000,2011-01-26,KR7033560004,033560,KOSDAQ
369370,블리츠웨이스튜디오,블리츠웨이스튜디오,Blitzway Studios,KR7369370002,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,100.0,49871911,2020-12-23,KR7369370002,369370,KOSDAQ
126340,비나텍,비나텍,"VINA TECH CO.,LTD.",KR7126340009,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,6085118,2020-09-23,KR7126340009,126340,KOSDAQ
121800,비덴트,비덴트,"Vidente Co., Ltd.",KR7121800007,KOSDAQ,KOSDAQ,주권,관리종목(소속부없음),보통주,500.0,77201611,2011-12-01,KR7121800007,121800,KOSDAQ
082800,비보존제약,비보존 제약,VIVOZON PHARMACEUTICAL,KR7082800004,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,2500.0,48211715,2005-11-18,KR7082800004,082800,KOSDAQ
318410,비비씨,비비씨,"Best Bristle Company CO., Ltd.",KR7318410008,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,5555243,2020-09-21,KR7318410008,318410,KOSDAQ
419540,비스토스,비스토스,"Bistos Co., Ltd.",KR7419540000,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,100.0,22992511,2022-10-18,KR7419540000,419540,KOSDAQ
146320,비씨엔씨,비씨엔씨,"BCnC Co., Ltd.",KR7146320007,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,12792923,2022-03-03,KR7146320007,146320,KOSDAQ
200780,비씨월드제약,비씨월드제약,"BCWORLDPHARM Co., Ltd.",KR7200780005,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,200.0,8892384,2014-12-15,KR7200780005,200780,KOSDAQ
413640,비아이매트릭스,비아이매트릭스,"BI MATRIX Co., Ltd.",KR7413640004,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,7206940,2023-11-09,KR7413640004,413640,KOSDAQ
141000,비아트론,비아트론,"Viatron Technologies, Inc.",KR7141000000,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,12114710,2012-05-04,KR7141000000,141000,KOSDAQ
083650,비에이치아이,비에이치아이,"BHI Co., LTD.",KR7083650002,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,30944375,2005-12-02,KR7083650002,083650,KOSDAQ
139050,비에프랩스,BF랩스,BFLABS,KR7139050009,KOSDAQ,KOSDAQ,주권,관리종목(소속부없음),보통주,500.0,8644551,2011-07-29,KR7139050009,139050,KOSDAQ
445360,비엔케이제1호기업인수목적,비엔케이제1호스팩,BNK 1 SPECIAL PURPOSE ACQUISITION COMPANY,KR7445360001,KOSDAQ,KOSDAQ,주권,SPAC(소속부없음),보통주,100.0,4310000,2022-12-22,KR7445360001,445360,KOSDAQ
473370,비엔케이제2호기업인수목적,비엔케이제2호스팩,BNK 2 SPECIAL PURPOSE ACQUISITION COMPANY,KR7473370005,KOSDAQ,KOSDAQ,주권,SPAC(소속부없음),보통주,100.0,4210000,2024-03-05,KR7473370005,473370,KOSDAQ
065170,비엘팜텍,비엘팜텍,BL Pharmtech,KR7065170003,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,88970559,2002-11-19,KR7065170003,065170,KOSDAQ
086670,비엠티,비엠티,"BMT Co.,Ltd.",KR7086670007,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,9125174,2007-11-02,KR7086670007,086670,KOSDAQ
335890,비올,비올,"VIOL Co., Ltd.",KR7335890000,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,100.0,58419125,2019-12-03,KR7335890000,335890,KOSDAQ
230980,비유테크놀러지,비유테크놀러지,B.U Technology,KR7230980005,KOSDAQ,KOSDAQ,주권,관리종목(소속부없음),보통주,100.0,93320557,2016-03-02,KR7230980005,230980,KOSDAQ
138580,비즈니스온커뮤니케이션,비즈니스온,"BusinessOn Communication Co., Ltd",KR7138580006,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,22556163,2017-11-30,KR7138580006,138580,KOSDAQ
126600,비지에프에코머티리얼즈,BGF에코머티리얼즈,BGFecomaterials,KR7126600006,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,62766899,2010-11-12,KR7126600006,126600,KOSDAQ
082920,비츠로셀,비츠로셀,"VITZROCELL Co., Ltd.",KR7082920000,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,22872213,2009-10-28,KR7082920000,082920,KOSDAQ
054220,비츠로시스,비츠로시스,"VitzroSys., Co. LTD",KR7054220009,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,49160599,2001-12-26,KR7054220009,054220,KOSDAQ
042370,비츠로테크,비츠로테크,"Vitzro Tech Co., LTD.",KR7042370007,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,26200025,2000-08-03,KR7042370007,042370,KOSDAQ
050090,비케이홀딩스,비케이홀딩스,BK Holdings,KR7050090000,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,19784735,2004-06-29,KR7050090000,050090,KOSDAQ
148780,비큐에이아이,비큐AI,BECU AI,KR7148780000,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,31445725,2022-06-20,KR7148780000,148780,KOSDAQ
307870,비투엔,비투엔,B2En,KR7307870006,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,100.0,44108920,2018-12-12,KR7307870006,307870,KOSDAQ
357880,비트나인,비트나인,"Bitnine Co, Ltd.",KR7357880004,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,10443956,2021-11-10,KR7357880004,357880,KOSDAQ
032850,비트컴퓨터,비트컴퓨터,BITComputer,KR7032850000,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,16623293,1997-07-04,KR7032850000,032850,KOSDAQ
238200,비피도,비피도,BIFIDO. Co. Ltd,KR7238200000,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,500.0,8180000,2018-12-26,KR7238200000,238200,KOSDAQ
093190,빅솔론,빅솔론,"BIXOLON Co., Ltd",KR7093190007,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,19238905,2007-08-20,KR7093190007,093190,KOSDAQ
065450,빅텍,빅텍,"VICTEK. Co., Ltd.",KR7065450009,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,200.0,28652800,2003-02-05,KR7065450009,065450,KOSDAQ
210120,빅토리콘텐츠,빅텐츠,"Victory Contents Co.,Ltd.",KR7210120002,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,3144610,2023-08-17,KR7210120002,210120,KOSDAQ
044480,빌리언스,빌리언스,Billions,KR7044480002,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,40663728,2001-01-11,KR7044480002,044480,KOSDAQ
069540,빛과전자,빛과전자,LIGHTRON FIBER-OPTIC DEVICES,KR7069540003,KOSDAQ,KOSDAQ,주권,벤처기업부,보통주,500.0,31876414,2004-02-13,KR7069540003,069540,KOSDAQ
072950,빛샘전자,빛샘전자,"VISSEM Electronics Co., Ltd.",KR7072950009,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,8052610,2012-03-21,KR7072950009,072950,KOSDAQ
451250,삐아,삐아,"BBIA.CO.,LTD.",KR7451250005,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,9682187,2024-04-25,KR7451250005,451250,KOSDAQ
143240,사람인,사람인,Saramin,KR7143240000,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,11709263,2012-02-21,KR7143240000,143240,KOSDAQ
452430,사피엔반도체,사피엔반도체,Sapien Semiconductors Inc.,KR7452430002,KOSDAQ,KOSDAQ,주권,기술성장기업부,보통주,100.0,7992592,2024-02-19,KR7452430002,452430,KOSDAQ
419120,산돌,산돌,"Sandoll, Inc.",KR7419120001,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,7774326,2022-10-27,KR7419120001,419120,KOSDAQ
122350,삼기,삼기,SAMKEE CORP.,KR7122350002,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,100.0,38339428,2010-03-19,KR7122350002,122350,KOSDAQ
419050,삼기이브이,삼기이브이,"SAMKEE EV CO.,LTD.",KR7419050000,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,100.0,57196240,2023-02-03,KR7419050000,419050,KOSDAQ
014970,삼륭물산,삼륭물산,Samryoong,KR7014970008,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,500.0,15125000,1992-12-29,KR7014970008,014970,KOSDAQ
018310,삼목에스폼,삼목에스폼,"SAMMOK S-FORM CO.,LTD.",KR7018310003,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,14700000,1996-05-03,KR7018310003,018310,KOSDAQ
053700,삼보모터스,삼보모터스,"SAMBO MOTORS CO., LTD.",KR7053700001,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,22877190,2001-11-06,KR7053700001,053700,KOSDAQ
009620,삼보산업,삼보산업,"SAMBO Industrial Co., Ltd.",KR7009620006,KOSDAQ,KOSDAQ,주권,중견기업부,보통주,100.0,73785902,1993-12-07,KR7009620006,009620,KOSDAQ
023600,삼보판지,삼보판지,"SAMBO CORRUGATED BOARD CO., LTD.",KR7023600000,KOSDAQ,KOSDAQ,주권,우량기업부,보통주,500.0,16170000,1996-05-29,KR7023600000,023600,KOSDAQ
425290,삼성기업인수목적6호,삼성스팩6호,SAMSUNG SPECIAL PURPOSE ACQUISITION 6 COMPANY,KR7425290004,KOSDAQ,KOSDAQ,주권,SPAC(소속부없음),보통주,100.0,5520000,2022-06-30,KR7425290004,425290,KOSDAQ
